DATAFLOW,LAST UPDATE,freq,sex,age,n_child,agechild,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,AT,2019,28.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,AT,2020,32.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,AT,2021,28.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BE,2017,23.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BE,2018,22.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BE,2019,23.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BE,2020,31.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BE,2021,43.9,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BG,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BG,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BG,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BG,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,BG,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CY,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CY,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CY,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CY,2020,14.9,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CY,2021,21.5,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CZ,2017,22.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CZ,2018,11.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CZ,2019,16.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CZ,2020,21.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,CZ,2021,23.4,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DE,2017,14.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DE,2018,13.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DE,2019,16.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DE,2020,24.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DE,2021,25.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DK,2017,37.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DK,2018,31.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DK,2019,32.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DK,2020,46.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,DK,2021,35.3,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EA20,2017,19.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EA20,2018,19.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EA20,2019,20.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EA20,2020,28.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EA20,2021,27.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EE,2017,22.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EE,2018,27.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EE,2019,38.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EE,2020,36.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EE,2021,33.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EL,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EL,2018,8.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EL,2019,5.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EL,2020,12.0,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EL,2021,12.8,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ES,2017,10.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ES,2018,9.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ES,2019,6.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ES,2020,17.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ES,2021,15.3,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EU27_2020,2017,19.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EU27_2020,2018,19.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EU27_2020,2019,20.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EU27_2020,2020,27.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,EU27_2020,2021,26.6,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FI,2017,24.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FI,2018,37.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FI,2019,29.9,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FI,2020,37.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FI,2021,30.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FR,2017,25.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FR,2018,23.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FR,2019,25.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FR,2020,33.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,FR,2021,29.8,bd
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HR,2017,10.2,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HR,2018,13.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HR,2019,11.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HR,2020,16.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HR,2021,12.0,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HU,2017,9.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HU,2018,13.4,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HU,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HU,2020,13.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,HU,2021,9.0,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IE,2017,19.4,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IE,2018,23.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IE,2019,21.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IE,2020,32.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IE,2021,41.0,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IT,2017,5.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IT,2018,5.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IT,2019,5.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IT,2020,17.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,IT,2021,14.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LT,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LT,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LT,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LT,2020,10.3,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LT,2021,25.6,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LU,2017,43.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LU,2018,39.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LU,2019,48.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LU,2020,43.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LU,2021,45.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LV,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LV,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LV,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LV,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,LV,2021,19.1,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ME,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ME,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ME,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,ME,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MK,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MK,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MK,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MK,2020,11.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MT,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MT,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MT,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MT,2020,37.6,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,MT,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NL,2017,47.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NL,2018,45.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NL,2019,48.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NL,2020,54.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NL,2021,58.7,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,NO,2021,49.3,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PL,2017,15.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PL,2018,22.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PL,2019,21.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PL,2020,24.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PL,2021,18.3,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PT,2017,16.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PT,2018,15.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PT,2019,18.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PT,2020,14.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,PT,2021,46.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RO,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RO,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RO,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RO,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RO,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RS,2017,6.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RS,2018,4.3,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RS,2019,7.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RS,2020,11.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,RS,2021,8.9,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SE,2017,37.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SE,2018,34.7,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SE,2019,35.6,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SE,2020,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SE,2021,54.5,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SI,2017,30.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SI,2018,25.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SI,2019,23.1,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SI,2020,22.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SI,2021,28.2,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SK,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SK,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SK,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SK,2020,19.7,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,SK,2021,,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,TR,2017,15.9,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,TR,2018,16.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,TR,2019,15.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,TR,2020,18.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,UK,2017,22.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,UK,2018,24.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y25-54,GE3,Y_LT6,PC,UK,2019,27.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,AT,2017,29.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,AT,2018,26.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,AT,2019,29.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,AT,2020,33.3,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,AT,2021,29.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BE,2017,22.6,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BE,2018,20.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BE,2019,23.2,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BE,2020,32.3,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BE,2021,41.8,bu
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BG,2017,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BG,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BG,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BG,2020,3.5,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,BG,2021,7.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CY,2017,2.8,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CY,2018,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CY,2019,,u
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CY,2020,6.4,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CY,2021,12.2,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CZ,2017,12.8,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CZ,2018,11.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CZ,2019,11.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CZ,2020,15.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,CZ,2021,15.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DE,2017,10.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DE,2018,11.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DE,2019,11.5,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DE,2020,16.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DE,2021,18.8,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DK,2017,26.9,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DK,2018,27.0,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DK,2019,26.1,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DK,2020,33.7,
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,DK,2021,32.1,b
ESTAT:LFST_HHWAHCHI(1.0),15/02/23 23:00:00,A,F,Y_GE55,0,NAP,PC,EA20,2017,13.9,
